cf_mask_quality,cloud,date_time,landsat_scene,lat,long,reflec_1,reflec_2,reflec_3,reflec_4,reflec_5,reflec_6,reflec_7,station_ID
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,38.05166667,-122.3116667,567.0,640.0,354.0,92.0,51.0,,27.0,12.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,38.105,-121.72,647.0,751.0,619.0,188.0,20.0,,29.0,653.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,38.00666667,-122.405,317.0,387.0,162.0,33.0,12.0,,63.0,14.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,37.975,-122.4366667,459.0,596.0,342.0,82.0,13.0,,65488.0,15.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,37.915,-122.4466667,550.0,594.0,311.0,121.0,48.0,,25.0,16.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,38.14833333,-121.6883333,575.0,657.0,453.0,163.0,12.0,,63.0,657.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,37.84666667,-122.4216667,451.0,492.0,223.0,79.0,12.0,,101.0,18.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,37.82,-122.3933333,551.0,529.0,228.0,83.0,13.0,,26.0,20.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,37.78833333,-122.3583333,613.0,562.0,314.0,83.0,13.0,,64.0,21.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,37.765,-122.3583333,550.0,562.0,286.0,83.0,13.0,,65525.0,22.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,37.72833333,-122.3366667,507.0,521.0,306.0,117.0,11.0,,65524.0,23.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,37.69833333,-122.3383333,502.0,584.0,303.0,73.0,11.0,,65523.0,24.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,37.67,-122.325,564.0,582.0,330.0,113.0,46.0,,62.0,25.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,37.635,-122.3133333,496.0,580.0,299.0,111.0,82.0,,62.0,26.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,37.61833333,-122.2916667,563.0,515.0,272.0,113.0,10.0,,24.0,27.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,37.60166667,-122.27,537.0,519.0,276.0,116.0,47.0,,63.0,28.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,37.58,-122.245,507.0,588.0,364.0,118.0,47.0,,63.0,29.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,37.555,-122.19,602.0,587.0,393.0,117.0,11.0,,65524.0,30.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,37.52833333,-122.1583333,595.0,648.0,329.0,155.0,10.0,,62.0,31.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,37.51833333,-122.1333333,592.0,715.0,415.0,111.0,10.0,,65522.0,32.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,37.50833333,-122.1216667,500.0,752.0,418.0,156.0,46.0,,24.0,33.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,37.495,-122.0933333,733.0,824.0,568.0,203.0,48.0,,25.0,34.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,37.48,-122.08,573.0,691.0,510.0,162.0,47.0,,63.0,35.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,37.47166667,-122.065,543.0,791.0,568.0,162.0,48.0,,63.0,36.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,38.06166667,-121.8,710.0,866.0,637.0,288.0,97.0,,65496.0,649.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,38.02833333,-122.37,543.0,557.0,337.0,78.0,48.0,,139.0,13.0
1.0,0.0,1999-11-12 18:38:57,LE70440341999316EDC00,37.88166667,-122.4266667,576.0,557.0,337.0,162.0,84.0,,101.0,17.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,38.06333333,-121.855,611.0,703.0,569.0,209.0,75.0,,65534.0,2.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,38.05,-121.8783333,541.0,705.0,638.0,257.0,75.0,,85.0,3.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,38.04833333,-121.935,570.0,739.0,666.0,206.0,32.0,,65533.0,4.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,38.06,-121.98,569.0,776.0,632.0,203.0,65525.0,,65533.0,5.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,38.065,-122.035,604.0,737.0,665.0,156.0,73.0,,40.0,6.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,38.04833333,-122.0966667,513.0,727.0,490.0,148.0,29.0,,65532.0,7.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,38.03,-122.1516667,494.0,755.0,513.0,137.0,65520.0,,37.0,8.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,38.05,-122.1733333,595.0,788.0,676.0,226.0,66.0,,36.0,9.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,38.06,-122.2083333,490.0,752.0,541.0,179.0,107.0,,36.0,10.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,38.06166667,-122.2633333,557.0,706.0,536.0,124.0,64.0,,35.0,11.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,38.05166667,-122.3116667,509.0,742.0,501.0,124.0,22.0,,65528.0,12.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,38.00666667,-122.405,617.0,738.0,497.0,170.0,105.0,,35.0,14.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,37.975,-122.4366667,644.0,688.0,417.0,161.0,61.0,,65525.0,15.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,37.915,-122.4466667,587.0,717.0,404.0,98.0,58.0,,32.0,16.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,37.84666667,-122.4216667,533.0,540.0,218.0,93.0,56.0,,121.0,18.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,37.82,-122.3933333,459.0,544.0,293.0,96.0,57.0,,31.0,20.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,37.78833333,-122.3583333,458.0,417.0,257.0,95.0,57.0,,76.0,21.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,37.765,-122.3583333,578.0,628.0,329.0,96.0,57.0,,31.0,22.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,37.72833333,-122.3366667,663.0,590.0,333.0,50.0,15.0,,122.0,23.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,37.69833333,-122.3383333,391.0,510.0,371.0,53.0,59.0,,32.0,24.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,37.67,-122.325,468.0,550.0,300.0,52.0,59.0,,32.0,25.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,37.635,-122.3133333,434.0,554.0,304.0,55.0,59.0,,77.0,26.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,37.61833333,-122.2916667,478.0,599.0,271.0,8.0,60.0,,123.0,27.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,37.60166667,-122.27,428.0,508.0,370.0,51.0,65509.0,,32.0,28.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,37.58,-122.245,452.0,582.0,289.0,92.0,13.0,,31.0,29.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,37.555,-122.19,613.0,709.0,503.0,143.0,56.0,,166.0,30.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,37.52833333,-122.1583333,721.0,785.0,531.0,236.0,182.0,,166.0,31.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,37.51833333,-122.1333333,711.0,821.0,597.0,281.0,181.0,,210.0,32.0
2.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,37.50833333,-122.1216667,632.0,780.0,635.0,232.0,225.0,,120.0,33.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,37.495,-122.0933333,753.0,908.0,743.0,332.0,181.0,,165.0,34.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,37.48,-122.08,725.0,872.0,714.0,339.0,226.0,,121.0,35.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,37.47166667,-122.065,760.0,827.0,746.0,336.0,182.0,,166.0,36.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,38.06166667,-121.8,570.0,700.0,567.0,207.0,157.0,,85.0,649.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,38.02833333,-122.37,622.0,741.0,500.0,173.0,64.0,,80.0,13.0
1.0,0.0,1999-12-14 18:39:01,LE70440341999348EDC00,37.88166667,-122.4266667,579.0,670.0,329.0,146.0,142.0,,65523.0,17.0
2.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,38.06333333,-121.855,728.0,920.0,825.0,275.0,22.0,,65527.0,2.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,38.05,-121.8783333,693.0,881.0,791.0,327.0,66.0,,65528.0,3.0
2.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,38.04833333,-121.935,787.0,931.0,834.0,384.0,68.0,,82.0,4.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,38.06,-121.98,790.0,973.0,869.0,286.0,26.0,,37.0,5.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,38.065,-122.035,738.0,844.0,829.0,329.0,24.0,,36.0,6.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,38.04833333,-122.0966667,669.0,783.0,780.0,214.0,62.0,,79.0,7.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,38.03,-122.1516667,662.0,778.0,670.0,259.0,17.0,,65479.0,8.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,38.05,-122.1733333,738.0,818.0,632.0,205.0,16.0,,32.0,9.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,38.06,-122.2083333,668.0,823.0,635.0,207.0,16.0,,65524.0,10.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,38.06166667,-122.2633333,705.0,821.0,596.0,205.0,59.0,,65523.0,11.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,38.05166667,-122.3116667,695.0,858.0,666.0,153.0,16.0,,31.0,12.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,38.00666667,-122.405,642.0,723.0,405.0,95.0,14.0,,65522.0,14.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,37.975,-122.4366667,730.0,726.0,444.0,147.0,57.0,,65522.0,15.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,37.915,-122.4466667,683.0,722.0,366.0,143.0,99.0,,30.0,16.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,38.14833333,-121.6883333,557.0,608.0,420.0,141.0,69.0,,83.0,657.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,37.84666667,-122.4216667,683.0,638.0,369.0,147.0,14.0,,77.0,18.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,37.82,-122.3933333,643.0,681.0,406.0,147.0,57.0,,31.0,20.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,37.78833333,-122.3583333,683.0,680.0,405.0,146.0,14.0,,65522.0,21.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,37.72833333,-122.3366667,804.0,809.0,624.0,197.0,14.0,,65522.0,23.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,37.69833333,-122.3383333,763.0,809.0,587.0,147.0,14.0,,65522.0,24.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,37.67,-122.325,683.0,851.0,587.0,197.0,57.0,,77.0,25.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,37.635,-122.3133333,804.0,809.0,660.0,248.0,100.0,,77.0,26.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,37.61833333,-122.2916667,643.0,724.0,479.0,197.0,57.0,,65522.0,27.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,37.60166667,-122.27,683.0,765.0,515.0,197.0,57.0,,31.0,28.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,37.58,-122.245,697.0,818.0,524.0,155.0,59.0,,32.0,29.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,37.555,-122.19,709.0,784.0,532.0,164.0,19.0,,33.0,30.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,37.52833333,-122.1583333,756.0,788.0,501.0,168.0,63.0,,34.0,31.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,37.51833333,-122.1333333,715.0,830.0,606.0,168.0,20.0,,65481.0,32.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,37.50833333,-122.1216667,755.0,830.0,643.0,218.0,65513.0,,65526.0,33.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,37.495,-122.0933333,756.0,914.0,679.0,268.0,63.0,,65526.0,34.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,37.48,-122.08,677.0,831.0,608.0,169.0,63.0,,34.0,35.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,37.47166667,-122.065,757.0,872.0,679.0,219.0,20.0,,34.0,36.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,38.02833333,-122.37,608.0,728.0,338.0,100.0,15.0,,77.0,13.0
1.0,0.0,1999-12-30 18:38:51,LE70440341999364EDC00,37.88166667,-122.4266667,687.0,640.0,370.0,96.0,57.0,,77.0,17.0
4.0,0.0,2000-01-31 18:38:52,LE70440342000031EDC00,38.06,-122.2083333,4140.0,3947.0,3916.0,4129.0,2027.0,,1072.0,10.0
4.0,0.0,2000-02-16 18:38:46,LE70440342000047EDC00,38.06333333,-121.855,20000.0,6171.0,20000.0,6235.0,1344.0,,1316.0,2.0
4.0,0.0,2000-02-16 18:38:46,LE70440342000047EDC00,38.05,-121.8783333,20000.0,6011.0,20000.0,6058.0,1344.0,,1215.0,3.0
4.0,0.0,2000-02-16 18:38:46,LE70440342000047EDC00,38.04833333,-121.935,20000.0,6171.0,20000.0,6376.0,1601.0,,1486.0,4.0
4.0,0.0,2000-02-16 18:38:46,LE70440342000047EDC00,38.06166667,-121.8,20000.0,20000.0,20000.0,7186.0,1730.0,,1621.0,649.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,38.06333333,-121.855,491.0,707.0,713.0,219.0,15.0,,65472.0,2.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,38.05,-121.8783333,518.0,813.0,738.0,220.0,16.0,,24.0,3.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,38.04833333,-121.935,544.0,787.0,782.0,220.0,16.0,,84.0,4.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,38.06,-121.98,543.0,786.0,803.0,218.0,15.0,,65530.0,5.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,38.065,-122.035,472.0,735.0,738.0,221.0,16.0,,55.0,6.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,38.04833333,-122.0966667,460.0,782.0,801.0,216.0,65523.0,,23.0,7.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,38.03,-122.1516667,530.0,831.0,823.0,213.0,13.0,,65529.0,8.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,38.05,-122.1733333,554.0,857.0,867.0,262.0,12.0,,23.0,9.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,38.06,-122.2083333,539.0,810.0,779.0,214.0,13.0,,54.0,10.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,38.06166667,-122.2633333,636.0,861.0,869.0,264.0,13.0,,65500.0,11.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,38.05166667,-122.3116667,592.0,878.0,819.0,157.0,11.0,,65528.0,12.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,38.105,-121.72,656.0,1041.0,1005.0,366.0,43.0,,65530.0,653.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,38.00666667,-122.405,546.0,814.0,811.0,145.0,65516.0,,51.0,14.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,37.975,-122.4366667,374.0,602.0,510.0,94.0,7.0,,65526.0,15.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,37.915,-122.4466667,475.0,682.0,534.0,94.0,37.0,,20.0,16.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,38.14833333,-121.6883333,634.0,990.0,916.0,268.0,15.0,,24.0,657.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,37.84666667,-122.4216667,369.0,519.0,370.0,94.0,37.0,,80.0,18.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,37.82,-122.3933333,420.0,546.0,345.0,93.0,37.0,,65496.0,20.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,37.78833333,-122.3583333,425.0,549.0,396.0,46.0,8.0,,51.0,21.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,37.765,-122.3583333,474.0,548.0,372.0,96.0,8.0,,51.0,22.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,37.72833333,-122.3366667,424.0,495.0,326.0,46.0,8.0,,65526.0,23.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,37.69833333,-122.3383333,419.0,518.0,299.0,43.0,7.0,,65526.0,24.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,37.67,-122.325,318.0,437.0,252.0,43.0,7.0,,65496.0,25.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,37.635,-122.3133333,320.0,385.0,184.0,65530.0,37.0,,65497.0,26.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,37.61833333,-122.2916667,322.0,332.0,209.0,46.0,37.0,,20.0,27.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,37.60166667,-122.27,324.0,361.0,210.0,65532.0,8.0,,51.0,28.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,37.58,-122.245,400.0,550.0,326.0,47.0,8.0,,51.0,29.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,37.555,-122.19,269.0,466.0,254.0,45.0,65516.0,,20.0,30.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,37.52833333,-122.1583333,246.0,360.0,209.0,46.0,65517.0,,51.0,31.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,37.51833333,-122.1333333,219.0,359.0,208.0,45.0,8.0,,20.0,32.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,37.50833333,-122.1216667,272.0,387.0,209.0,46.0,65517.0,,65497.0,33.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,37.495,-122.0933333,353.0,525.0,306.0,49.0,9.0,,65527.0,34.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,37.48,-122.08,339.0,505.0,312.0,55.0,10.0,,52.0,35.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,37.47166667,-122.065,367.0,561.0,360.0,56.0,11.0,,22.0,36.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,38.06166667,-121.8,616.0,942.0,1007.0,370.0,45.0,,25.0,649.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,38.02833333,-122.37,525.0,816.0,720.0,95.0,8.0,,65526.0,13.0
1.0,0.0,2000-03-03 18:38:41,LE70440342000063EDC00,37.88166667,-122.4266667,373.0,547.0,393.0,43.0,7.0,,65526.0,17.0
1.0,0.0,2000-04-04 18:38:30,LE70440342000095EDC00,38.06333333,-121.855,642.0,843.0,751.0,348.0,168.0,,138.0,2.0
1.0,0.0,2000-04-04 18:38:30,LE70440342000095EDC00,38.05,-121.8783333,638.0,830.0,795.0,357.0,124.0,,115.0,3.0
1.0,0.0,2000-04-04 18:38:30,LE70440342000095EDC00,38.04833333,-121.935,632.0,827.0,793.0,312.0,123.0,,89.0,4.0
1.0,0.0,2000-04-04 18:38:30,LE70440342000095EDC00,38.06,-121.98,696.0,913.0,849.0,395.0,123.0,,114.0,5.0
1.0,0.0,2000-04-04 18:38:30,LE70440342000095EDC00,38.065,-122.035,735.0,999.0,887.0,395.0,123.0,,115.0,6.0
1.0,0.0,2000-04-04 18:38:30,LE70440342000095EDC00,38.105,-121.72,572.0,827.0,700.0,354.0,123.0,,164.0,653.0
1.0,0.0,2000-04-04 18:38:30,LE70440342000095EDC00,38.14833333,-121.6883333,577.0,809.0,702.0,357.0,148.0,,165.0,657.0
1.0,0.0,2000-04-04 18:38:30,LE70440342000095EDC00,37.67,-122.325,581.0,679.0,471.0,174.0,81.0,,132.0,25.0
1.0,0.0,2000-04-04 18:38:30,LE70440342000095EDC00,37.635,-122.3133333,523.0,638.0,417.0,135.0,57.0,,57.0,26.0
1.0,0.0,2000-04-04 18:38:30,LE70440342000095EDC00,37.61833333,-122.2916667,399.0,461.0,263.0,96.0,35.0,,83.0,27.0
1.0,0.0,2000-04-04 18:38:30,LE70440342000095EDC00,37.60166667,-122.27,402.0,485.0,305.0,141.0,35.0,,58.0,28.0
1.0,0.0,2000-04-04 18:38:30,LE70440342000095EDC00,37.58,-122.245,405.0,534.0,347.0,100.0,60.0,,33.0,29.0
1.0,0.0,2000-04-04 18:38:30,LE70440342000095EDC00,37.555,-122.19,447.0,616.0,399.0,111.0,39.0,,9.0,30.0
1.0,0.0,2000-04-04 18:38:30,LE70440342000095EDC00,37.52833333,-122.1583333,454.0,589.0,435.0,169.0,68.0,,62.0,31.0
1.0,0.0,2000-04-04 18:38:30,LE70440342000095EDC00,37.51833333,-122.1333333,485.0,596.0,403.0,174.0,22.0,,38.0,32.0
1.0,0.0,2000-04-04 18:38:30,LE70440342000095EDC00,37.50833333,-122.1216667,485.0,662.0,517.0,217.0,22.0,,38.0,33.0
1.0,0.0,2000-04-04 18:38:30,LE70440342000095EDC00,37.495,-122.0933333,630.0,814.0,727.0,342.0,95.0,,63.0,34.0
1.0,0.0,2000-04-04 18:38:30,LE70440342000095EDC00,37.48,-122.08,609.0,814.0,802.0,426.0,0.0,,13.0,35.0
1.0,0.0,2000-04-04 18:38:30,LE70440342000095EDC00,37.47166667,-122.065,527.0,837.0,822.0,426.0,46.0,,13.0,36.0
1.0,0.0,2000-04-04 18:38:30,LE70440342000095EDC00,38.06166667,-121.8,636.0,893.0,795.0,397.0,171.0,,139.0,649.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,38.06333333,-121.855,500.0,685.0,539.0,324.0,88.0,,85.0,2.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,38.05,-121.8783333,502.0,676.0,604.0,295.0,92.0,,38.0,3.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,38.04833333,-121.935,627.0,763.0,680.0,377.0,162.0,,110.0,4.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,38.06,-121.98,554.0,745.0,645.0,340.0,117.0,,87.0,5.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,38.065,-122.035,595.0,767.0,753.0,343.0,96.0,,88.0,6.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,38.04833333,-122.0966667,619.0,901.0,889.0,531.0,48.0,,62.0,7.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,38.03,-122.1516667,705.0,1019.0,1116.0,763.0,136.0,,133.0,8.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,38.05,-122.1733333,748.0,1061.0,1152.0,1000.0,136.0,,109.0,9.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,38.06,-122.2083333,621.0,942.0,1011.0,764.0,159.0,,109.0,10.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,38.06166667,-122.2633333,680.0,903.0,871.0,452.0,92.0,,38.0,11.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,38.05166667,-122.3116667,595.0,858.0,780.0,333.0,24.0,,38.0,12.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,38.105,-121.72,471.0,648.0,544.0,366.0,112.0,,61.0,653.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,38.00666667,-122.405,576.0,765.0,700.0,203.0,42.0,,36.0,14.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,37.975,-122.4366667,557.0,703.0,555.0,201.0,41.0,,12.0,15.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,37.915,-122.4466667,537.0,702.0,483.0,160.0,41.0,,59.0,16.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,38.14833333,-121.6883333,507.0,709.0,543.0,366.0,158.0,,109.0,657.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,37.84666667,-122.4216667,416.0,430.0,210.0,160.0,64.0,,59.0,18.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,37.82,-122.3933333,397.0,471.0,210.0,120.0,41.0,,36.0,20.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,37.78833333,-122.3583333,360.0,438.0,198.0,111.0,38.0,,83.0,21.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,37.765,-122.3583333,377.0,479.0,233.0,69.0,37.0,,58.0,22.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,37.72833333,-122.3366667,279.0,367.0,192.0,80.0,41.0,,36.0,23.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,37.69833333,-122.3383333,317.0,345.0,192.0,120.0,41.0,,36.0,24.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,37.67,-122.325,337.0,345.0,192.0,120.0,41.0,,65503.0,25.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,37.635,-122.3133333,337.0,325.0,173.0,80.0,41.0,,59.0,26.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,37.61833333,-122.2916667,317.0,367.0,192.0,80.0,18.0,,36.0,27.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,37.60166667,-122.27,318.0,408.0,192.0,120.0,64.0,,59.0,28.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,37.58,-122.245,357.0,471.0,228.0,120.0,41.0,,108.0,29.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,37.555,-122.19,357.0,493.0,282.0,160.0,41.0,,84.0,30.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,37.52833333,-122.1583333,494.0,618.0,482.0,200.0,87.0,,108.0,31.0
1.0,0.0,2000-04-20 18:38:21,LE70440342000111EDC00,37.51833333,-122.1333333,457.0,659.0,447.0,201.0,87.0,,108.0,32.0
